,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
2507,3CMIQF80GNQBQ87SAKVUHDSOHGZQ67,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3M81GAB8A0JJI3MGWDH3HCA2AFOBQ6,A3MZ64PK251KIC,Approved,Wed Nov 27 08:44:14 PST 2019,Wed Nov 27 08:44:31 PST 2019,Sat Nov 30 08:44:31 PST 2019,Wed Nov 27 11:00:26 PST 2019,,,17,100% (84/84),100% (84/84),100% (84/84),"With bands round their bodies and with head-dresses hanging round their heads , all of them looking like rulers , like the Babylonians , the land of whose birth is Chaldaea .","girded with girdles upon their loins , with flowing turbans on their heads , all of them captains in appearance , the likeness of the children of Babylon , of Chaldea , the land of their nativity .",4,,
2508,32L724R85LK6JG1EC8PUEBSJLB8IP2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3IJXV6UZ1XJTHCFMF2YK8POK1RARIW,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:44:38 PST 2019,Wed Nov 27 08:44:47 PST 2019,Sat Nov 30 08:44:47 PST 2019,Wed Nov 27 10:57:47 PST 2019,,,9,100% (56/56),100% (56/56),100% (56/56),"If ye know that he is righteous , know that every one who practises righteousness is begotten of him .","If you know , that he is just , know ye , that every one also , who doth justice , is born of him .",4,,
2509,32L724R85LK6JG1EC8PUEBSJLB8IP2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3N1FSUEFL5058VX2CC1W9ZXXH8ID4X,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:43:35 PST 2019,Wed Nov 27 08:43:40 PST 2019,Sat Nov 30 08:43:40 PST 2019,Wed Nov 27 10:57:47 PST 2019,,,5,100% (190/190),100% (190/190),100% (190/190),"If ye know that he is righteous , know that every one who practises righteousness is begotten of him .","If you know , that he is just , know ye , that every one also , who doth justice , is born of him .",5 - Highly Similar,,
2510,32L724R85LK6JG1EC8PUEBSJLB8IP2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3P59JYT76LK2M6ECUOINLOIL0G9T2Z,A1Z6VMEXUMAH4L,Approved,Wed Nov 27 08:43:18 PST 2019,Wed Nov 27 08:43:36 PST 2019,Sat Nov 30 08:43:36 PST 2019,Wed Nov 27 10:57:47 PST 2019,,,18,100% (16/16),100% (16/16),100% (16/16),"If ye know that he is righteous , know that every one who practises righteousness is begotten of him .","If you know , that he is just , know ye , that every one also , who doth justice , is born of him .",3,,
2511,3UUSLRKAUL305ZHSO8U2NSLLTCUD7O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3HRMW88U16QRD1LE64DXGMUE9AUM08,A1X9X6JCC0UEKM,Approved,Wed Nov 27 08:43:57 PST 2019,Wed Nov 27 08:44:04 PST 2019,Sat Nov 30 08:44:04 PST 2019,Wed Nov 27 11:06:13 PST 2019,,,7,100% (109/109),100% (109/109),100% (109/109),"Before the throne was something like a sea of glass , similar to crystal . In the middle of the throne , and around the throne were four living creatures full of eyes before and behind .","And before the high seat there was , as it seemed , a clear sea of glass ; and in the middle of the high seat , and round about it , four beasts full of eyes round about .",4,,
2512,3UUSLRKAUL305ZHSO8U2NSLLTCUD7O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3S06PH7KSR4OGW0JPUIUB1QU5O7D1J,A2TZAXWOB3JMNV,Approved,Wed Nov 27 08:41:30 PST 2019,Wed Nov 27 08:41:56 PST 2019,Sat Nov 30 08:41:56 PST 2019,Wed Nov 27 11:06:13 PST 2019,,,26,100% (21/21),100% (21/21),100% (21/21),"Before the throne was something like a sea of glass , similar to crystal . In the middle of the throne , and around the throne were four living creatures full of eyes before and behind .","And before the high seat there was , as it seemed , a clear sea of glass ; and in the middle of the high seat , and round about it , four beasts full of eyes round about .",4,,
2513,3UUSLRKAUL305ZHSO8U2NSLLTCUD7O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3TPWUS5F8917C5A8MMC4KLY6G14CWH,A2MV1325939NBM,Approved,Wed Nov 27 08:42:03 PST 2019,Wed Nov 27 08:44:32 PST 2019,Sat Nov 30 08:44:32 PST 2019,Wed Nov 27 11:06:14 PST 2019,,,149,100% (64/64),100% (64/64),100% (64/64),"Before the throne was something like a sea of glass , similar to crystal . In the middle of the throne , and around the throne were four living creatures full of eyes before and behind .","And before the high seat there was , as it seemed , a clear sea of glass ; and in the middle of the high seat , and round about it , four beasts full of eyes round about .",2,,
2514,3NI0WFPPI9GN2F2TTM1F27164C206K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3J4Q2Z4UTY3B66KRR4DZ4QNNKG9WQA,AWJ0LF6A0LXJN,Approved,Wed Nov 27 08:51:28 PST 2019,Wed Nov 27 08:52:57 PST 2019,Sat Nov 30 08:52:57 PST 2019,Wed Nov 27 11:03:27 PST 2019,,,89,100% (115/115),100% (115/115),100% (115/115),"But the Jerusalem that is above is free , which is our mother .","but the Jerusalem above is free , which is our mother .",4,,
2515,3NI0WFPPI9GN2F2TTM1F27164C206K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3P529IW9KYLY4NIJ9AV3JG2TF7XLFD,A2K6GAHX04JMQJ,Approved,Wed Nov 27 08:52:35 PST 2019,Wed Nov 27 09:02:23 PST 2019,Sat Nov 30 09:02:23 PST 2019,Wed Nov 27 11:03:27 PST 2019,,,588,100% (18/18),100% (18/18),100% (18/18),"But the Jerusalem that is above is free , which is our mother .","but the Jerusalem above is free , which is our mother .",5 - Highly Similar,,
2516,3NI0WFPPI9GN2F2TTM1F27164C206K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3YMU66OBIN82WRVOT9MN999YZ5MGHY,A2SN4E7PX1NCLY,Approved,Wed Nov 27 08:47:52 PST 2019,Wed Nov 27 08:48:17 PST 2019,Sat Nov 30 08:48:17 PST 2019,Wed Nov 27 11:03:27 PST 2019,,,25,100% (10/10),100% (10/10),100% (10/10),"But the Jerusalem that is above is free , which is our mother .","but the Jerusalem above is free , which is our mother .",1 - Not Similar At All,,
2517,3A520CCNWN0NG7TQR6H6315WUW1AE5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3F6KKYWMNB1RU378UHGS883X8PBND0,AFQIHS5XX58NR,Approved,Wed Nov 27 08:40:45 PST 2019,Wed Nov 27 08:40:51 PST 2019,Sat Nov 30 08:40:51 PST 2019,Wed Nov 27 10:59:50 PST 2019,,,6,100% (137/137),100% (137/137),100% (137/137),"Sheba , and Dedan , and the merchants of Tarshish , with all the young lions of it , shall tell you , Have you come to take the plunder ? have you assembled your company to take the prey ? to carry away silver and gold , to take away livestock and goods , to take great plunder ?","Sheba , and Dedan , and merchants of Tarshish , And all its young lions say to thee : To take a spoil art thou come in ? To take a prey assembled thine assembly ? To bear away silver and gold ? To take away cattle and substance ? To take a great spoil ?",3,,
2518,3A520CCNWN0NG7TQR6H6315WUW1AE5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3W2LOLRXLBFKN75AF5JWL53XTV1KR2,A3S104I5V53HB8,Approved,Wed Nov 27 08:48:52 PST 2019,Wed Nov 27 08:48:57 PST 2019,Sat Nov 30 08:48:57 PST 2019,Wed Nov 27 10:59:50 PST 2019,,,5,100% (32/32),100% (32/32),100% (32/32),"Sheba , and Dedan , and the merchants of Tarshish , with all the young lions of it , shall tell you , Have you come to take the plunder ? have you assembled your company to take the prey ? to carry away silver and gold , to take away livestock and goods , to take great plunder ?","Sheba , and Dedan , and merchants of Tarshish , And all its young lions say to thee : To take a spoil art thou come in ? To take a prey assembled thine assembly ? To bear away silver and gold ? To take away cattle and substance ? To take a great spoil ?",2,,
2519,3A520CCNWN0NG7TQR6H6315WUW1AE5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3XXU1SWE8MVQB0CP91NS7VZEFT50A2,A3P7AZ2YH4ICQJ,Approved,Wed Nov 27 08:42:42 PST 2019,Wed Nov 27 08:43:08 PST 2019,Sat Nov 30 08:43:08 PST 2019,Wed Nov 27 10:59:50 PST 2019,,,26,100% (35/35),100% (35/35),100% (35/35),"Sheba , and Dedan , and the merchants of Tarshish , with all the young lions of it , shall tell you , Have you come to take the plunder ? have you assembled your company to take the prey ? to carry away silver and gold , to take away livestock and goods , to take great plunder ?","Sheba , and Dedan , and merchants of Tarshish , And all its young lions say to thee : To take a spoil art thou come in ? To take a prey assembled thine assembly ? To bear away silver and gold ? To take away cattle and substance ? To take a great spoil ?",5 - Highly Similar,,
2520,3WGZLY9VCHM45DMBYDM81SHG4W0D8B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,36DSNE9QZ5YMFA7C5S2GQVYF3JFJOR,A2ZBYVQLDUZOV7,Approved,Wed Nov 27 08:44:41 PST 2019,Wed Nov 27 08:44:48 PST 2019,Sat Nov 30 08:44:48 PST 2019,Wed Nov 27 11:06:50 PST 2019,,,7,100% (12/12),100% (12/12),100% (12/12),"These , whose names are given , were chiefs in their families , and their families became very great in number .","These who are coming in by name princes in their families , and the house of their fathers have broken forth into a multitude ;",3,,
2521,3WGZLY9VCHM45DMBYDM81SHG4W0D8B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3LS2AMNW5FQ31XBP0IMPNWA1HE7OQN,A3P7AZ2YH4ICQJ,Approved,Wed Nov 27 08:44:15 PST 2019,Wed Nov 27 08:44:34 PST 2019,Sat Nov 30 08:44:34 PST 2019,Wed Nov 27 11:06:50 PST 2019,,,19,100% (35/35),100% (35/35),100% (35/35),"These , whose names are given , were chiefs in their families , and their families became very great in number .","These who are coming in by name princes in their families , and the house of their fathers have broken forth into a multitude ;",5 - Highly Similar,,
2522,3WGZLY9VCHM45DMBYDM81SHG4W0D8B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3XC1O3LBOSM8NS0K4U0S0KHU6G3LTJ,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:48:05 PST 2019,Wed Nov 27 08:48:11 PST 2019,Sat Nov 30 08:48:11 PST 2019,Wed Nov 27 11:06:50 PST 2019,,,6,100% (190/190),100% (190/190),100% (190/190),"These , whose names are given , were chiefs in their families , and their families became very great in number .","These who are coming in by name princes in their families , and the house of their fathers have broken forth into a multitude ;",3,,
2523,32ZCLEW0BZK2ERLKUQAUQC7JYQXPJL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3E337GFOL98U6NHZW7H0ET6ULHRNGA,A32DRYN7M7HIZT,Approved,Wed Nov 27 08:40:47 PST 2019,Wed Nov 27 08:40:58 PST 2019,Sat Nov 30 08:40:58 PST 2019,Wed Nov 27 10:57:51 PST 2019,,,11,100% (30/30),100% (30/30),100% (30/30),"but let him that glorieth glory in this , that he understandeth and knoweth me , that I Jehovah , who exercise loving-kindness , judgment , and righteousness in the earth ; for in these things I delight , saith Jehovah .","But let him that glorieth glory in this , that he understandeth and knoweth me , for I am the Lord that exercise mercy , and judgment , and justice in the earth : for these things please me , saith the Lord .",4,,
2524,32ZCLEW0BZK2ERLKUQAUQC7JYQXPJL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3FPRZHYEPY76KGEK3JW75GBY3FQV3T,A3MZ64PK251KIC,Approved,Wed Nov 27 08:45:09 PST 2019,Wed Nov 27 08:45:55 PST 2019,Sat Nov 30 08:45:55 PST 2019,Wed Nov 27 10:57:51 PST 2019,,,46,100% (84/84),100% (84/84),100% (84/84),"but let him that glorieth glory in this , that he understandeth and knoweth me , that I Jehovah , who exercise loving-kindness , judgment , and righteousness in the earth ; for in these things I delight , saith Jehovah .","But let him that glorieth glory in this , that he understandeth and knoweth me , for I am the Lord that exercise mercy , and judgment , and justice in the earth : for these things please me , saith the Lord .",3,,
2525,32ZCLEW0BZK2ERLKUQAUQC7JYQXPJL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3VSOLARPKB98N91H0IRBDYM1CN839M,ACKF1WBCKVLY3,Approved,Wed Nov 27 08:45:40 PST 2019,Wed Nov 27 08:45:45 PST 2019,Sat Nov 30 08:45:45 PST 2019,Wed Nov 27 10:57:51 PST 2019,,,5,100% (146/146),100% (146/146),100% (146/146),"but let him that glorieth glory in this , that he understandeth and knoweth me , that I Jehovah , who exercise loving-kindness , judgment , and righteousness in the earth ; for in these things I delight , saith Jehovah .","But let him that glorieth glory in this , that he understandeth and knoweth me , for I am the Lord that exercise mercy , and judgment , and justice in the earth : for these things please me , saith the Lord .",4,,
2526,36KM3FWE3RC66FGYCW678L12ZNM07J,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,31HQ4X3T3SA78SN5FUV2QFL84XPSL1,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:49:03 PST 2019,Wed Nov 27 08:49:11 PST 2019,Sat Nov 30 08:49:11 PST 2019,Wed Nov 27 10:58:53 PST 2019,,,8,100% (190/190),100% (190/190),100% (190/190),"`` You are the salt of the earth , but if the salt has lost its flavor , with what will it be salted ? It is then good for nothing , but to be cast out and trodden under the feet of men .","You are the salt of the earth . But if the salt lose its savour , wherewith shall it be salted ? It is good for nothing any more but to be cast out , and to be trodden on by men .",4,,
2527,36KM3FWE3RC66FGYCW678L12ZNM07J,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3OB0CAO74HP2IIGONF8TG9G241CHYX,A150TO1H8RJKUV,Approved,Wed Nov 27 08:48:51 PST 2019,Wed Nov 27 08:49:15 PST 2019,Sat Nov 30 08:49:15 PST 2019,Wed Nov 27 10:58:53 PST 2019,,,24,100% (10/10),100% (10/10),100% (10/10),"`` You are the salt of the earth , but if the salt has lost its flavor , with what will it be salted ? It is then good for nothing , but to be cast out and trodden under the feet of men .","You are the salt of the earth . But if the salt lose its savour , wherewith shall it be salted ? It is good for nothing any more but to be cast out , and to be trodden on by men .",5 - Highly Similar,,
2528,36KM3FWE3RC66FGYCW678L12ZNM07J,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3SITXWYCNV93R0NSIRCVBK6V7ICXBQ,A168NGIUW93RV5,Approved,Wed Nov 27 08:47:00 PST 2019,Wed Nov 27 08:47:37 PST 2019,Sat Nov 30 08:47:37 PST 2019,Wed Nov 27 10:58:53 PST 2019,,,37,100% (86/86),100% (86/86),100% (86/86),"`` You are the salt of the earth , but if the salt has lost its flavor , with what will it be salted ? It is then good for nothing , but to be cast out and trodden under the feet of men .","You are the salt of the earth . But if the salt lose its savour , wherewith shall it be salted ? It is good for nothing any more but to be cast out , and to be trodden on by men .",1 - Not Similar At All,,
2529,3MZ3TAMYTLNRVTHTP0TJJ6SYMTWIRU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3DBQWDE4Y6YWQQSFFBY9AWF5V8E5NB,A1SK0GV4SSOH1A,Approved,Wed Nov 27 08:41:25 PST 2019,Wed Nov 27 08:41:30 PST 2019,Sat Nov 30 08:41:30 PST 2019,Wed Nov 27 11:03:23 PST 2019,,,5,100% (106/106),100% (106/106),100% (106/106),"Balaam rose up in the morning , and saddled his donkey , and went with the princes of Moab .","And Balaam riseth in the morning , and saddleth his ass , and goeth with the princes of Moab ,",1 - Not Similar At All,,
2530,3MZ3TAMYTLNRVTHTP0TJJ6SYMTWIRU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3DUZQ9U6SMOA4XZZTYX8DOJAVVPVSL,AZYMR3317SUFN,Approved,Wed Nov 27 08:45:34 PST 2019,Wed Nov 27 08:45:44 PST 2019,Sat Nov 30 08:45:44 PST 2019,Wed Nov 27 11:03:23 PST 2019,,,10,100% (21/21),100% (21/21),100% (21/21),"Balaam rose up in the morning , and saddled his donkey , and went with the princes of Moab .","And Balaam riseth in the morning , and saddleth his ass , and goeth with the princes of Moab ,",5 - Highly Similar,,
2531,3MZ3TAMYTLNRVTHTP0TJJ6SYMTWIRU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3QY7M81QH7MA5OLV6RLQGOCXSJ57KO,A1X9X6JCC0UEKM,Approved,Wed Nov 27 08:43:03 PST 2019,Wed Nov 27 08:43:09 PST 2019,Sat Nov 30 08:43:09 PST 2019,Wed Nov 27 11:03:23 PST 2019,,,6,100% (109/109),100% (109/109),100% (109/109),"Balaam rose up in the morning , and saddled his donkey , and went with the princes of Moab .","And Balaam riseth in the morning , and saddleth his ass , and goeth with the princes of Moab ,",5 - Highly Similar,,
2532,34OWYT6U3WHLRTL7VJTXSLS4G7QI97,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,35K3O9HUABDKYH8RSO8Z6LC96ARFEF,A2B6IFOZY2D4A4,Approved,Wed Nov 27 08:42:51 PST 2019,Wed Nov 27 08:43:07 PST 2019,Sat Nov 30 08:43:07 PST 2019,Wed Nov 27 10:58:16 PST 2019,,,16,100% (208/208),100% (208/208),100% (208/208),My flesh is moved for fear of you ; I give honour to your decisions .,"Trembled from Thy fear hath my flesh , And from Thy judgments I have been afraid !",3,,
2533,34OWYT6U3WHLRTL7VJTXSLS4G7QI97,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3C5W7UE9CFQZARRP9G24P0HPJHDMX1,AFQIHS5XX58NR,Approved,Wed Nov 27 08:40:31 PST 2019,Wed Nov 27 08:40:38 PST 2019,Sat Nov 30 08:40:38 PST 2019,Wed Nov 27 10:58:16 PST 2019,,,7,100% (137/137),100% (137/137),100% (137/137),My flesh is moved for fear of you ; I give honour to your decisions .,"Trembled from Thy fear hath my flesh , And from Thy judgments I have been afraid !",3,,
2534,34OWYT6U3WHLRTL7VJTXSLS4G7QI97,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3RWE2M8QWHAXVJ6EI5SXT1JEE05N0A,A2Z5WHZ0A2JJ6A,Approved,Wed Nov 27 08:46:59 PST 2019,Wed Nov 27 08:47:20 PST 2019,Sat Nov 30 08:47:20 PST 2019,Wed Nov 27 10:58:16 PST 2019,,,21,100% (24/24),100% (24/24),100% (24/24),My flesh is moved for fear of you ; I give honour to your decisions .,"Trembled from Thy fear hath my flesh , And from Thy judgments I have been afraid !",3,,
2535,35NNO802AVW6GVP1WTC2AMNOLW7NIB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3DY4FPOOA1OY3IZME9X3NEEE9T4VRV,AFQIHS5XX58NR,Approved,Wed Nov 27 08:41:33 PST 2019,Wed Nov 27 08:41:52 PST 2019,Sat Nov 30 08:41:52 PST 2019,Wed Nov 27 10:58:31 PST 2019,,,19,100% (137/137),100% (137/137),100% (137/137),`` 'You shall not give any of your children to sacrifice to Molech . You shall not profane the name of your God . I am Yahweh .,`And of thy seed thou dost not give to pass over to the Molech ; nor dost thou pollute the name of thy God ; I Jehovah .,4,,
2536,35NNO802AVW6GVP1WTC2AMNOLW7NIB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3NL0RFNU0FNDM13C4TNJDCSN1HF4K1,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:44:18 PST 2019,Wed Nov 27 08:44:27 PST 2019,Sat Nov 30 08:44:27 PST 2019,Wed Nov 27 10:58:31 PST 2019,,,9,100% (56/56),100% (56/56),100% (56/56),`` 'You shall not give any of your children to sacrifice to Molech . You shall not profane the name of your God . I am Yahweh .,`And of thy seed thou dost not give to pass over to the Molech ; nor dost thou pollute the name of thy God ; I Jehovah .,3,,
2537,35NNO802AVW6GVP1WTC2AMNOLW7NIB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3NQL1CS15R870JB8S4PXVA7BCGJYV0,A3IDU0PGLK1H1F,Approved,Wed Nov 27 08:41:44 PST 2019,Wed Nov 27 08:41:53 PST 2019,Sat Nov 30 08:41:53 PST 2019,Wed Nov 27 10:58:31 PST 2019,,,9,100% (42/42),100% (42/42),100% (42/42),`` 'You shall not give any of your children to sacrifice to Molech . You shall not profane the name of your God . I am Yahweh .,`And of thy seed thou dost not give to pass over to the Molech ; nor dost thou pollute the name of thy God ; I Jehovah .,3,,
2538,3J94SKDEKIPLIV390FF5P87P26ZD59,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3EQHHY4HQSSQGYBTS7LEKC68UWS5G3,AM478J9YCDX8,Approved,Wed Nov 27 08:41:25 PST 2019,Wed Nov 27 08:41:36 PST 2019,Sat Nov 30 08:41:36 PST 2019,Wed Nov 27 11:02:12 PST 2019,,,11,100% (8/8),100% (8/8),100% (8/8),"And he says to them , Is it lawful on the sabbath to do good or to do evil , to save life or to kill ? But they were silent .","And he saith to them : Is it lawful to do good on the sabbath days , or to do evil ? to save life , or to destroy ? But they held their peace .",5 - Highly Similar,,
2539,3J94SKDEKIPLIV390FF5P87P26ZD59,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3G5W44VEU7ITYHWWZUPKM1PQRMNKG3,A1WPM0D7KN3N50,Approved,Wed Nov 27 08:42:49 PST 2019,Wed Nov 27 08:42:57 PST 2019,Sat Nov 30 08:42:57 PST 2019,Wed Nov 27 11:02:13 PST 2019,,,8,100% (65/65),100% (65/65),100% (65/65),"And he says to them , Is it lawful on the sabbath to do good or to do evil , to save life or to kill ? But they were silent .","And he saith to them : Is it lawful to do good on the sabbath days , or to do evil ? to save life , or to destroy ? But they held their peace .",5 - Highly Similar,,
2540,3J94SKDEKIPLIV390FF5P87P26ZD59,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3SEPORI8WNZNDLIFDV0KDU20X0NZAS,A2PQV1A2D4CG52,Approved,Wed Nov 27 08:42:11 PST 2019,Wed Nov 27 08:43:46 PST 2019,Sat Nov 30 08:43:46 PST 2019,Wed Nov 27 11:02:13 PST 2019,,,95,100% (109/109),100% (109/109),100% (109/109),"And he says to them , Is it lawful on the sabbath to do good or to do evil , to save life or to kill ? But they were silent .","And he saith to them : Is it lawful to do good on the sabbath days , or to do evil ? to save life , or to destroy ? But they held their peace .",3,,
