,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
2461,3KTZHH2ONIF797SOB6LBKI4ADATM83,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,37WLF8U1WPQR1O7QNHGYAAC1X8P6KS,A3JC5R5HMP1XSA,Approved,Wed Nov 27 08:51:15 PST 2019,Wed Nov 27 09:04:13 PST 2019,Sat Nov 30 09:04:13 PST 2019,Wed Nov 27 23:17:06 PST 2019,,,778,100% (39/39),100% (39/39),100% (39/39),"If ye know that he is righteous , know that every one who practises righteousness is begotten of him .",What fruit then did you have at that time in the things of which you are now ashamed ? For the end of those things is death .,3,,
2462,3KTZHH2ONIF797SOB6LBKI4ADATM83,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3JV9LGBJWTECO8HBXMHDTI6ZBR1GON,A14CLZWROI8UCS,Approved,Wed Nov 27 08:49:29 PST 2019,Wed Nov 27 08:49:49 PST 2019,Sat Nov 30 08:49:49 PST 2019,Wed Nov 27 23:17:06 PST 2019,,,20,100% (50/50),100% (50/50),100% (50/50),"If ye know that he is righteous , know that every one who practises righteousness is begotten of him .",What fruit then did you have at that time in the things of which you are now ashamed ? For the end of those things is death .,2,,
2463,3D42WVSDH8VGI3RP2NFSO5839OKFY3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3OWEPKL089CBDU6Y34D68GT1MEHN7G,A23U040IB98A2S,Approved,Wed Nov 27 08:57:09 PST 2019,Wed Nov 27 08:57:38 PST 2019,Sat Nov 30 08:57:38 PST 2019,Wed Nov 27 23:15:29 PST 2019,,,29,100% (2/2),100% (2/2),100% (2/2),"Maintained for ever and ever , done in truth and uprightness .","Her house is the way to the underworld , going down to the rooms of death .",2,,
2464,3D42WVSDH8VGI3RP2NFSO5839OKFY3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3S96KQ6I9M4PPGCSRD24H79PX75DTZ,A1TIYKHCE0YHKR,Approved,Wed Nov 27 08:55:06 PST 2019,Wed Nov 27 08:55:23 PST 2019,Sat Nov 30 08:55:23 PST 2019,Wed Nov 27 23:15:29 PST 2019,,,17,100% (25/25),100% (25/25),100% (25/25),"Maintained for ever and ever , done in truth and uprightness .","Her house is the way to the underworld , going down to the rooms of death .",1 - Not Similar At All,,
2465,3D42WVSDH8VGI3RP2NFSO5839OKFY3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3ZAK8W07I4EAQ9QNF64J7WB8MW3U0E,A3D6DQGF78M17W,Approved,Wed Nov 27 08:56:35 PST 2019,Wed Nov 27 08:56:58 PST 2019,Sat Nov 30 08:56:58 PST 2019,Wed Nov 27 23:15:34 PST 2019,,,23,100% (2/2),100% (2/2),100% (2/2),"Maintained for ever and ever , done in truth and uprightness .","Her house is the way to the underworld , going down to the rooms of death .",1 - Not Similar At All,,
2466,3IKMEYR0LWV1X4QWADZUVEZ3256K2T,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,34FNN24DCM9Q2PWTMD7KRCDCZSMY5Y,A3P7AZ2YH4ICQJ,Approved,Wed Nov 27 08:51:00 PST 2019,Wed Nov 27 08:51:09 PST 2019,Sat Nov 30 08:51:09 PST 2019,Wed Nov 27 23:16:42 PST 2019,,,9,100% (37/37),100% (37/37),100% (37/37),"And he says to them , Is it lawful on the sabbath to do good or to do evil , to save life or to kill ? But they were silent .","And she gave birth to a son , and he gave him the name Er .",1 - Not Similar At All,,
2467,3IKMEYR0LWV1X4QWADZUVEZ3256K2T,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3HFNH7HEMHEF9KURCZ9HIN1ZQSJGQV,A24JKHC4HTY6CD,Approved,Wed Nov 27 08:49:30 PST 2019,Wed Nov 27 09:00:25 PST 2019,Sat Nov 30 09:00:25 PST 2019,Wed Nov 27 23:16:42 PST 2019,,,655,100% (39/39),100% (39/39),100% (39/39),"And he says to them , Is it lawful on the sabbath to do good or to do evil , to save life or to kill ? But they were silent .","And she gave birth to a son , and he gave him the name Er .",2,,
2468,3IKMEYR0LWV1X4QWADZUVEZ3256K2T,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3YDTZAI2WXGBG0HQWJH18XWOSBI411,A1PR75OOJOLBA2,Approved,Wed Nov 27 08:49:32 PST 2019,Wed Nov 27 08:49:36 PST 2019,Sat Nov 30 08:49:36 PST 2019,Wed Nov 27 23:16:42 PST 2019,,,4,100% (191/191),100% (191/191),100% (191/191),"And he says to them , Is it lawful on the sabbath to do good or to do evil , to save life or to kill ? But they were silent .","And she gave birth to a son , and he gave him the name Er .",2,,
2469,3PN6H8C9R4QIO1FQVB6MXJNBUK1ADD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3CN4LGXD5XO866ST88OAMK7YZWR4YZ,A2Z5WHZ0A2JJ6A,Submitted,Wed Nov 27 08:50:00 PST 2019,Wed Nov 27 08:50:10 PST 2019,Sat Nov 30 08:50:10 PST 2019,,,,10,100% (25/25),100% (25/25),100% (25/25),"The living , the living , he shall praise thee , as I do this day : The father to the children shall make known thy truth .","Thou , O Jehovah , dost preserve them , Thou keepest us from this generation to the age .",1 - Not Similar At All,,
2470,3PN6H8C9R4QIO1FQVB6MXJNBUK1ADD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3WR9XG3T63BPRMWSLZYA97N1VXI741,A3MZ64PK251KIC,Submitted,Wed Nov 27 08:49:56 PST 2019,Wed Nov 27 08:50:19 PST 2019,Sat Nov 30 08:50:19 PST 2019,,,,23,100% (84/84),100% (84/84),100% (84/84),"The living , the living , he shall praise thee , as I do this day : The father to the children shall make known thy truth .","Thou , O Jehovah , dost preserve them , Thou keepest us from this generation to the age .",4,,
2471,3PN6H8C9R4QIO1FQVB6MXJNBUK1ADD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3X73LLYYQ1E86JCAGDZIZTIV0HAHN9,ATDX69AZL4Y49,Submitted,Wed Nov 27 08:51:51 PST 2019,Wed Nov 27 08:51:59 PST 2019,Sat Nov 30 08:51:59 PST 2019,,,,8,100% (19/19),100% (19/19),100% (19/19),"The living , the living , he shall praise thee , as I do this day : The father to the children shall make known thy truth .","Thou , O Jehovah , dost preserve them , Thou keepest us from this generation to the age .",4,,
2472,3V8JSVE8YYQOCPRT7CVM6NN3XN5EYK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3M0NZ3JDP1YQ7F6YIZ935JME5MRZ5R,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 08:53:03 PST 2019,Wed Nov 27 08:53:09 PST 2019,Sat Nov 30 08:53:09 PST 2019,,,,6,100% (212/212),100% (212/212),100% (212/212),For I have given new strength to the tired soul and to every sorrowing soul in full measure .,"How much better is it to get wisdom than fine gold , and the getting of intelligence to be preferred to silver !",1 - Not Similar At All,,
2473,3V8JSVE8YYQOCPRT7CVM6NN3XN5EYK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3PS7W85Z8Z2DMQZBFXX2VBQZ6MN9TB,A3SQ00HYQN7FYB,Submitted,Wed Nov 27 08:49:40 PST 2019,Wed Nov 27 08:49:46 PST 2019,Sat Nov 30 08:49:46 PST 2019,,,,6,100% (130/130),100% (130/130),100% (130/130),For I have given new strength to the tired soul and to every sorrowing soul in full measure .,"How much better is it to get wisdom than fine gold , and the getting of intelligence to be preferred to silver !",2,,
2474,3V8JSVE8YYQOCPRT7CVM6NN3XN5EYK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3VFJCI1K4ZZFLL9RPEYHNDB4MELGRW,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 08:49:30 PST 2019,Wed Nov 27 08:51:03 PST 2019,Sat Nov 30 08:51:03 PST 2019,,,,93,100% (54/54),100% (54/54),100% (54/54),For I have given new strength to the tired soul and to every sorrowing soul in full measure .,"How much better is it to get wisdom than fine gold , and the getting of intelligence to be preferred to silver !",2,,
2475,3H781YYV6TISV3SZX68NY6VOILNETV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3BWI6RSP7G97JOTLA5ANITZS8MDE7F,A1LHZLOG7M6R7T,Approved,Wed Nov 27 08:51:39 PST 2019,Wed Nov 27 08:51:42 PST 2019,Sat Nov 30 08:51:42 PST 2019,Wed Nov 27 23:16:17 PST 2019,,,3,100% (35/35),100% (35/35),100% (35/35),"My sheep have wandered in every mountain , and in every high hill : and my flocks were scattered upon the face of the earth , and there was none that sought them , there was none , I say , that sought them .","for it alone is his covering , it his garment for his skin ; wherein doth he lie down ? and it hath come to pass , when he doth cry unto Me , that I have heard , for I gracious .",1 - Not Similar At All,,
2476,3H781YYV6TISV3SZX68NY6VOILNETV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3LOTDFNYA7ZEFHUIDO25SRJ9DEZWFF,ACKF1WBCKVLY3,Approved,Wed Nov 27 08:49:08 PST 2019,Wed Nov 27 08:49:14 PST 2019,Sat Nov 30 08:49:14 PST 2019,Wed Nov 27 23:16:17 PST 2019,,,6,100% (149/149),100% (149/149),100% (149/149),"My sheep have wandered in every mountain , and in every high hill : and my flocks were scattered upon the face of the earth , and there was none that sought them , there was none , I say , that sought them .","for it alone is his covering , it his garment for his skin ; wherein doth he lie down ? and it hath come to pass , when he doth cry unto Me , that I have heard , for I gracious .",3,,
2477,3H781YYV6TISV3SZX68NY6VOILNETV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3V0Z7YWSIY0HZYI1ZJI2M666X1U2VT,A1NRZ7O1TEJB1V,Approved,Wed Nov 27 08:50:43 PST 2019,Wed Nov 27 08:50:55 PST 2019,Sat Nov 30 08:50:55 PST 2019,Wed Nov 27 23:16:17 PST 2019,,,12,100% (31/31),100% (31/31),100% (31/31),"My sheep have wandered in every mountain , and in every high hill : and my flocks were scattered upon the face of the earth , and there was none that sought them , there was none , I say , that sought them .","for it alone is his covering , it his garment for his skin ; wherein doth he lie down ? and it hath come to pass , when he doth cry unto Me , that I have heard , for I gracious .",2,,
2478,3I7SHAD35MW39TN511T56I8F2QN7M1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,31T4R4OBOSGSMQ97EE4SS5ZPNAZC7J,A2K6GAHX04JMQJ,Approved,Wed Nov 27 08:49:55 PST 2019,Wed Nov 27 08:52:19 PST 2019,Sat Nov 30 08:52:19 PST 2019,Wed Nov 27 23:16:34 PST 2019,,,144,100% (20/20),100% (20/20),100% (20/20),"The children of Israel did so , and gathered some more , some less .",The lot is cast into the lap ; but the whole decision is of Jehovah .,2,,
2479,3I7SHAD35MW39TN511T56I8F2QN7M1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3EJPLAJKEMGMQJ6CNIJ8XP0E1H1Z66,ANVDIM96A57GD,Approved,Wed Nov 27 08:51:30 PST 2019,Wed Nov 27 08:51:42 PST 2019,Sat Nov 30 08:51:42 PST 2019,Wed Nov 27 23:16:34 PST 2019,,,12,100% (26/26),100% (26/26),100% (26/26),"The children of Israel did so , and gathered some more , some less .",The lot is cast into the lap ; but the whole decision is of Jehovah .,4,,
2480,3I7SHAD35MW39TN511T56I8F2QN7M1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3YDGXNSEOZUTR01BV4QGN7JW6HP48M,AFQIHS5XX58NR,Approved,Wed Nov 27 08:51:20 PST 2019,Wed Nov 27 08:52:03 PST 2019,Sat Nov 30 08:52:03 PST 2019,Wed Nov 27 23:16:34 PST 2019,,,43,100% (138/138),100% (138/138),100% (138/138),"The children of Israel did so , and gathered some more , some less .",The lot is cast into the lap ; but the whole decision is of Jehovah .,4,,
2481,31YWE12TE0CE35M9F8VEHZOD9U77XL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,31UV0MXWNQC4CPHOIVLH5OJO99PI5D,ACKF1WBCKVLY3,Approved,Wed Nov 27 08:52:07 PST 2019,Wed Nov 27 08:52:12 PST 2019,Sat Nov 30 08:52:12 PST 2019,Wed Nov 27 11:37:26 PST 2019,,,5,100% (149/149),100% (149/149),100% (149/149),"Let the husband render to his wife the affection owed her , and likewise also the wife to her husband .","And is terminated there . And the children of Dan went up and fought against Lesem , and took it : and they put it to the sword , and possessed it , and dwelt in it , calling the name of it Lesem Dan , by the name of Dan their father .",4,,
2482,31YWE12TE0CE35M9F8VEHZOD9U77XL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3F6HPJW4JD0UENI6PTNY88PK4AX2W4,A3746TDKYH8SJ9,Approved,Wed Nov 27 08:52:46 PST 2019,Wed Nov 27 08:55:11 PST 2019,Sat Nov 30 08:55:11 PST 2019,Wed Nov 27 11:37:26 PST 2019,,,145,100% (98/98),100% (98/98),100% (98/98),"Let the husband render to his wife the affection owed her , and likewise also the wife to her husband .","And is terminated there . And the children of Dan went up and fought against Lesem , and took it : and they put it to the sword , and possessed it , and dwelt in it , calling the name of it Lesem Dan , by the name of Dan their father .",4,,
2483,31YWE12TE0CE35M9F8VEHZOD9U77XL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3MRNMEIQW561634NI40DVGZ83UIDLV,A2RPN8I0XIA5XV,Approved,Wed Nov 27 08:53:01 PST 2019,Wed Nov 27 08:53:13 PST 2019,Sat Nov 30 08:53:13 PST 2019,Wed Nov 27 11:37:26 PST 2019,,,12,100% (8/8),100% (8/8),100% (8/8),"Let the husband render to his wife the affection owed her , and likewise also the wife to her husband .","And is terminated there . And the children of Dan went up and fought against Lesem , and took it : and they put it to the sword , and possessed it , and dwelt in it , calling the name of it Lesem Dan , by the name of Dan their father .",1 - Not Similar At All,,
2484,3XUSYT70IT1MNOH8399T8DBYLYPD0P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3CFJTT4SXTQJZTV76O0E38XK0FMI7U,AO6Z9PKSYH073,Submitted,Wed Nov 27 08:55:51 PST 2019,Wed Nov 27 08:56:06 PST 2019,Sat Nov 30 08:56:06 PST 2019,,,,15,100% (8/8),100% (8/8),100% (8/8),"But if any of you lacks wisdom , let him ask of God , who gives to all liberally and without reproach ; and it will be given to him .","And sweet to Jehovah hath been the present of Judah and Jerusalem , As in days of old , and as in former years .",2,,
2485,3XUSYT70IT1MNOH8399T8DBYLYPD0P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3OF2M9AATGOTPYR1PMD9785W2CLZKB,ATDX69AZL4Y49,Submitted,Wed Nov 27 08:51:40 PST 2019,Wed Nov 27 08:51:46 PST 2019,Sat Nov 30 08:51:46 PST 2019,,,,6,100% (19/19),100% (19/19),100% (19/19),"But if any of you lacks wisdom , let him ask of God , who gives to all liberally and without reproach ; and it will be given to him .","And sweet to Jehovah hath been the present of Judah and Jerusalem , As in days of old , and as in former years .",4,,
2486,3XUSYT70IT1MNOH8399T8DBYLYPD0P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3WAKVUDHUWGO8KQ705PSMBLVUA97UR,A1NRZ7O1TEJB1V,Submitted,Wed Nov 27 08:55:34 PST 2019,Wed Nov 27 08:55:44 PST 2019,Sat Nov 30 08:55:44 PST 2019,,,,10,100% (31/31),100% (31/31),100% (31/31),"But if any of you lacks wisdom , let him ask of God , who gives to all liberally and without reproach ; and it will be given to him .","And sweet to Jehovah hath been the present of Judah and Jerusalem , As in days of old , and as in former years .",3,,
2487,3JTPR5MTZSCTW19JSW1STL2FMFXK5U,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3BF51CHDTVA5LNK3F7XKOHMISOY0HG,A14CLZWROI8UCS,Approved,Wed Nov 27 08:49:15 PST 2019,Wed Nov 27 08:49:41 PST 2019,Sat Nov 30 08:49:41 PST 2019,Wed Nov 27 23:16:53 PST 2019,,,26,100% (50/50),100% (50/50),100% (50/50),"Then men shall say , Because they forsook the covenant of Jehovah , the God of their fathers , which he made with them when he brought them forth out of the land of Egypt ,","Their doings do not allow them to return unto their God ; for the spirit of whoredoms is in the midst of them , and they know not Jehovah .",1 - Not Similar At All,,
2488,3JTPR5MTZSCTW19JSW1STL2FMFXK5U,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3ITXP059PWJ1D2Z5C9JPA08G08LJSR,A3746TDKYH8SJ9,Approved,Wed Nov 27 08:49:43 PST 2019,Wed Nov 27 08:53:44 PST 2019,Sat Nov 30 08:53:44 PST 2019,Wed Nov 27 23:16:53 PST 2019,,,241,100% (98/98),100% (98/98),100% (98/98),"Then men shall say , Because they forsook the covenant of Jehovah , the God of their fathers , which he made with them when he brought them forth out of the land of Egypt ,","Their doings do not allow them to return unto their God ; for the spirit of whoredoms is in the midst of them , and they know not Jehovah .",4,,
2489,3JTPR5MTZSCTW19JSW1STL2FMFXK5U,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3U84XHCDICD8BW2Y4UQT0RG05QUZ4K,A3S104I5V53HB8,Approved,Wed Nov 27 08:49:25 PST 2019,Wed Nov 27 08:49:46 PST 2019,Sat Nov 30 08:49:46 PST 2019,Wed Nov 27 23:16:53 PST 2019,,,21,100% (32/32),100% (32/32),100% (32/32),"Then men shall say , Because they forsook the covenant of Jehovah , the God of their fathers , which he made with them when he brought them forth out of the land of Egypt ,","Their doings do not allow them to return unto their God ; for the spirit of whoredoms is in the midst of them , and they know not Jehovah .",3,,
2490,3SSN80MU8CO2YKTTY2KNL4TZFE7XKH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3EFVCAY5L39JUIKWYBDKT98FOEG8JI,A1RP234EJ8NH7K,Submitted,Wed Nov 27 08:52:59 PST 2019,Wed Nov 27 08:53:48 PST 2019,Sat Nov 30 08:53:48 PST 2019,,,,49,100% (74/74),100% (74/74),100% (74/74),"With bands round their bodies and with head-dresses hanging round their heads , all of them looking like rulers , like the Babylonians , the land of whose birth is Chaldaea .","Jehovah , God of hosts , who is like unto thee , the strong Jah ? And thy faithfulness is round about thee .",5 - Highly Similar,,
2491,3SSN80MU8CO2YKTTY2KNL4TZFE7XKH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3FPRZHYEPY76KGEK3JW75GBY3FWV3Z,A8TIL9U6YHG5,Submitted,Wed Nov 27 08:55:56 PST 2019,Wed Nov 27 08:56:12 PST 2019,Sat Nov 30 08:56:12 PST 2019,,,,16,100% (22/22),100% (22/22),100% (22/22),"With bands round their bodies and with head-dresses hanging round their heads , all of them looking like rulers , like the Babylonians , the land of whose birth is Chaldaea .","Jehovah , God of hosts , who is like unto thee , the strong Jah ? And thy faithfulness is round about thee .",1 - Not Similar At All,,
2492,3SSN80MU8CO2YKTTY2KNL4TZFE7XKH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3PDJHANYK5G0ZY6IHWD1XIW95RN6HQ,A3BCGN11HDM8QR,Submitted,Wed Nov 27 08:54:56 PST 2019,Wed Nov 27 08:55:03 PST 2019,Sat Nov 30 08:55:03 PST 2019,,,,7,100% (150/150),100% (150/150),100% (150/150),"With bands round their bodies and with head-dresses hanging round their heads , all of them looking like rulers , like the Babylonians , the land of whose birth is Chaldaea .","Jehovah , God of hosts , who is like unto thee , the strong Jah ? And thy faithfulness is round about thee .",3,,
2493,37OPIVELUU3Z0HKSH7PCO429MCUAHM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,36PW28KO4ZWP2QRJH8M7SK1I9UIAE1,A3SUMGGFWKMQ3D,Approved,Wed Nov 27 08:50:01 PST 2019,Wed Nov 27 08:50:51 PST 2019,Sat Nov 30 08:50:51 PST 2019,Wed Nov 27 23:14:04 PST 2019,,,50,100% (24/24),100% (24/24),100% (24/24),"Before the throne was something like a sea of glass , similar to crystal . In the middle of the throne , and around the throne were four living creatures full of eyes before and behind .",And Abraham a son of ninety and nine years in the flesh of his foreskin being circumcised ;,4,,
2494,37OPIVELUU3Z0HKSH7PCO429MCUAHM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3NQL1CS15R870JB8S4PXVA7BCGOYV5,A2PQV1A2D4CG52,Approved,Wed Nov 27 08:51:23 PST 2019,Wed Nov 27 08:54:59 PST 2019,Sat Nov 30 08:54:59 PST 2019,Wed Nov 27 23:14:04 PST 2019,,,216,100% (111/111),100% (111/111),100% (111/111),"Before the throne was something like a sea of glass , similar to crystal . In the middle of the throne , and around the throne were four living creatures full of eyes before and behind .",And Abraham a son of ninety and nine years in the flesh of his foreskin being circumcised ;,3,,
2495,37OPIVELUU3Z0HKSH7PCO429MCUAHM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3RRCEFRB7MCCTYZIYGAQE99XENAB4S,ACB2YU5F07TX0,Approved,Wed Nov 27 08:51:12 PST 2019,Wed Nov 27 08:51:39 PST 2019,Sat Nov 30 08:51:39 PST 2019,Wed Nov 27 23:14:04 PST 2019,,,27,100% (25/25),100% (25/25),100% (25/25),"Before the throne was something like a sea of glass , similar to crystal . In the middle of the throne , and around the throne were four living creatures full of eyes before and behind .",And Abraham a son of ninety and nine years in the flesh of his foreskin being circumcised ;,3,,
2496,341YLJU21IZAR908AAEIIYKQA1H2I0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3K772S5NP8B4CDZXNEWZ96OMMP9EHH,A1PR75OOJOLBA2,Approved,Wed Nov 27 08:51:41 PST 2019,Wed Nov 27 08:51:57 PST 2019,Sat Nov 30 08:51:57 PST 2019,Wed Nov 27 23:13:05 PST 2019,,,16,100% (191/191),100% (191/191),100% (191/191),I will ascend above the heights of the clouds ; I will make myself like the Most High .,And he shall lay his hand upon the lands : and the land of Egypt shall not escape .,4,,
