,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
2697,3DIIW4IV8PVKUNFVEOX6BDHOUFKI4J,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3IRIK4HM3AK9IQV2V4Z0MRZTS036C4,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:22:41 PST 2019,Wed Nov 27 09:22:46 PST 2019,Sat Nov 30 09:22:46 PST 2019,,,,5,100% (328/328),100% (328/328),100% (328/328),i would pretend to fight them and then i would fall over and play dead .,"i would pretend to fight , then fall and play dead .",3,,
2698,3DIIW4IV8PVKUNFVEOX6BDHOUFKI4J,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3Y4W8Q93LZK428GHW82JIPXAUT7DV3,A2XZXWD30F6ANS,Submitted,Wed Nov 27 09:24:02 PST 2019,Wed Nov 27 09:34:46 PST 2019,Sat Nov 30 09:34:46 PST 2019,,,,644,0% (0/0),0% (0/0),0% (0/0),i would pretend to fight them and then i would fall over and play dead .,"i would pretend to fight , then fall and play dead .",2,,
2699,3DIIW4IV8PVKUNFVEOX6BDHOUFKI4J,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ZR9AIQJUB9B9BW800D1USDENK440S,A12BPQY35PARUO,Submitted,Wed Nov 27 09:28:09 PST 2019,Wed Nov 27 09:28:14 PST 2019,Sat Nov 30 09:28:14 PST 2019,,,,5,100% (75/75),100% (75/75),100% (75/75),i would pretend to fight them and then i would fall over and play dead .,"i would pretend to fight , then fall and play dead .",5 - Highly Similar,,
2700,344M16OZKIFU0QNF0AMBP7PWT38NEA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ATPCQ38J8AN8V8AH9Y1ZNTYR7BYAU,ACB2YU5F07TX0,Submitted,Wed Nov 27 09:23:37 PST 2019,Wed Nov 27 09:23:42 PST 2019,Sat Nov 30 09:23:42 PST 2019,,,,5,100% (38/38),100% (38/38),100% (38/38),was i not attractive in his mind that night ?,was i not attractive to him that night ?,3,,
2701,344M16OZKIFU0QNF0AMBP7PWT38NEA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3S96KQ6I9M4PPGCSRD24H79PX8QTD2,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:24:01 PST 2019,Wed Nov 27 09:24:12 PST 2019,Sat Nov 30 09:24:12 PST 2019,,,,11,100% (247/247),100% (247/247),100% (247/247),was i not attractive in his mind that night ?,was i not attractive to him that night ?,2,,
2702,344M16OZKIFU0QNF0AMBP7PWT38NEA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TK8OJTYM1LDR5J71HTEIJEZ8CBPVU,A12BPQY35PARUO,Submitted,Wed Nov 27 09:26:08 PST 2019,Wed Nov 27 09:26:16 PST 2019,Sat Nov 30 09:26:16 PST 2019,,,,8,100% (75/75),100% (75/75),100% (75/75),was i not attractive in his mind that night ?,was i not attractive to him that night ?,4,,
2703,3BFNCI9LYKQ2N7FVVJOQAJZ92ZD37O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,31Z0PCVWUKF987BI00ZIHFZTBXMT78,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:22:30 PST 2019,Wed Nov 27 09:22:43 PST 2019,Sat Nov 30 09:22:43 PST 2019,,,,13,100% (17/17),100% (17/17),100% (17/17),you should get some electronics .,try to get some interesting electronics from it .,4,,
2704,3BFNCI9LYKQ2N7FVVJOQAJZ92ZD37O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3OUYGIZWR7YXY4IRYK5PXQO9EGW0PB,A3TKUXUTDX6FBF,Submitted,Wed Nov 27 09:22:27 PST 2019,Wed Nov 27 09:22:42 PST 2019,Sat Nov 30 09:22:42 PST 2019,,,,15,100% (14/14),100% (14/14),100% (14/14),you should get some electronics .,try to get some interesting electronics from it .,4,,
2705,3BFNCI9LYKQ2N7FVVJOQAJZ92ZD37O,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3PMBY0YE273W09X0TB2C61QVI1C9CJ,AR9D5722RS6OC,Submitted,Wed Nov 27 09:24:17 PST 2019,Wed Nov 27 09:24:25 PST 2019,Sat Nov 30 09:24:25 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),you should get some electronics .,try to get some interesting electronics from it .,4,,
2706,37SOB9Z0SSX12S4XZDP0TOHAXJIL3F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,37Q970SNZE8UILJ1MKDJ60CU6SC1SY,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:26:47 PST 2019,Wed Nov 27 09:26:51 PST 2019,Sat Nov 30 09:26:51 PST 2019,,,,4,100% (328/328),100% (328/328),100% (328/328),i am a female and i thought that it was very funny .,"i though those were hilarious , even though i myself am a girl !",4,,
2707,37SOB9Z0SSX12S4XZDP0TOHAXJIL3F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3M1CVSFP605EZTHOQZH7M1QWSYVAQ4,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:23:54 PST 2019,Wed Nov 27 09:25:46 PST 2019,Sat Nov 30 09:25:46 PST 2019,,,,112,100% (44/44),100% (44/44),100% (44/44),i am a female and i thought that it was very funny .,"i though those were hilarious , even though i myself am a girl !",3,,
2708,37SOB9Z0SSX12S4XZDP0TOHAXJIL3F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3VE8AYVF8MX3PGY0FLMZEBGNV8S8FA,A2JAMNGL6SDAHQ,Submitted,Wed Nov 27 09:32:30 PST 2019,Wed Nov 27 09:33:03 PST 2019,Sat Nov 30 09:33:03 PST 2019,,,,33,100% (97/97),100% (97/97),100% (97/97),i am a female and i thought that it was very funny .,"i though those were hilarious , even though i myself am a girl !",2,,
2709,3JMQI2OLFZ5P8K9F4FBRJP7BTR7DN7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,35LDD5557A4TQRSIAXNFZ69NN9SKM6,A2DVT1QU9ZKVQB,Submitted,Wed Nov 27 09:24:48 PST 2019,Wed Nov 27 09:24:59 PST 2019,Sat Nov 30 09:24:59 PST 2019,,,,11,100% (11/11),100% (11/11),100% (11/11),"fall ing in love , real love , is magical . . . until reality set s in .",truly fall ing in love is magical until reality hits you in the head .,5 - Highly Similar,,
2710,3JMQI2OLFZ5P8K9F4FBRJP7BTR7DN7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3R2PKQ87NW82KW2UAU23MQUAV52IMS,A231IGO9QHF433,Submitted,Wed Nov 27 09:23:47 PST 2019,Wed Nov 27 09:23:52 PST 2019,Sat Nov 30 09:23:52 PST 2019,,,,5,100% (23/23),100% (23/23),100% (23/23),"fall ing in love , real love , is magical . . . until reality set s in .",truly fall ing in love is magical until reality hits you in the head .,5 - Highly Similar,,
2711,3JMQI2OLFZ5P8K9F4FBRJP7BTR7DN7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3UNH76FOCS5OAWHZECO68EOYLOZYMD,A7FKSW0JXNHFC,Submitted,Wed Nov 27 09:22:53 PST 2019,Wed Nov 27 09:26:23 PST 2019,Sat Nov 30 09:26:23 PST 2019,,,,210,0% (0/0),0% (0/0),0% (0/0),"fall ing in love , real love , is magical . . . until reality set s in .",truly fall ing in love is magical until reality hits you in the head .,5 - Highly Similar,,
2712,36JW4WBR06KUW810SNB425D0JSEFHB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EG49X351UCXLO6XM0VN04K3TIR6X6,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:22:59 PST 2019,Wed Nov 27 09:23:14 PST 2019,Sat Nov 30 09:23:14 PST 2019,,,,15,100% (204/204),100% (204/204),100% (204/204),"even if you do not enjoy that type of music , you enjoy green day .","even if that music is ordinar ily not to your taste , you will enjoy green day .",3,,
2713,36JW4WBR06KUW810SNB425D0JSEFHB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EQHHY4HQSSQGYBTS7LEKC68UXKG58,A36JOP57WZ4G52,Submitted,Wed Nov 27 09:22:42 PST 2019,Wed Nov 27 09:23:05 PST 2019,Sat Nov 30 09:23:05 PST 2019,,,,23,100% (13/13),100% (13/13),100% (13/13),"even if you do not enjoy that type of music , you enjoy green day .","even if that music is ordinar ily not to your taste , you will enjoy green day .",1 - Not Similar At All,,
2714,36JW4WBR06KUW810SNB425D0JSEFHB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3U0SRXB7CD5LVDQDCIBCDXK1NRUNR0,A5R83F7ZE6LX8,Submitted,Wed Nov 27 09:22:22 PST 2019,Wed Nov 27 09:22:26 PST 2019,Sat Nov 30 09:22:26 PST 2019,,,,4,100% (3/3),100% (3/3),100% (3/3),"even if you do not enjoy that type of music , you enjoy green day .","even if that music is ordinar ily not to your taste , you will enjoy green day .",4,,
2715,3J6BHNX0U9SXMQFPWWXEN221D04KNR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,37M28K1J0QDXD6DBV9XYP0EAE33AJD,AZYMR3317SUFN,Submitted,Wed Nov 27 09:24:47 PST 2019,Wed Nov 27 09:24:54 PST 2019,Sat Nov 30 09:24:54 PST 2019,,,,7,100% (28/28),100% (28/28),100% (28/28),males have an issue with secrets .,men have issues with secrets .,5 - Highly Similar,,
2716,3J6BHNX0U9SXMQFPWWXEN221D04KNR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EF8EXOTT1V1JI0BZQ45EZL7A9X1JG,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:23:57 PST 2019,Wed Nov 27 09:24:05 PST 2019,Sat Nov 30 09:24:05 PST 2019,,,,8,100% (354/354),100% (354/354),100% (354/354),males have an issue with secrets .,men have issues with secrets .,5 - Highly Similar,,
2717,3J6BHNX0U9SXMQFPWWXEN221D04KNR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3SLE99ER0NDSWVN7J90G85M6FJ0ZBH,A3SKN75IT4D0IV,Submitted,Wed Nov 27 09:23:52 PST 2019,Wed Nov 27 09:23:56 PST 2019,Sat Nov 30 09:23:56 PST 2019,,,,4,100% (28/28),100% (28/28),100% (28/28),males have an issue with secrets .,men have issues with secrets .,5 - Highly Similar,,
2718,3ZVPAMTJWN3DZ2BYZCTGYUFI7GCGR8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3KRVW3HTZNLREA5QF6WHQS0X434SMU,A8TIL9U6YHG5,Submitted,Wed Nov 27 09:23:45 PST 2019,Wed Nov 27 09:23:59 PST 2019,Sat Nov 30 09:23:59 PST 2019,,,,14,100% (76/76),100% (76/76),100% (76/76),you get bored easily when with him or her .,you become dis interested easily when you are with him or her .,5 - Highly Similar,,
2719,3ZVPAMTJWN3DZ2BYZCTGYUFI7GCGR8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3SKEMFQBZ35E52QEGWDWUO8S3458K8,AI521GBL3HJSC,Submitted,Wed Nov 27 09:26:48 PST 2019,Wed Nov 27 09:27:02 PST 2019,Sat Nov 30 09:27:02 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),you get bored easily when with him or her .,you become dis interested easily when you are with him or her .,2,,
2720,3ZVPAMTJWN3DZ2BYZCTGYUFI7GCGR8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TU5ZICBRD10G5O9T1XTQAK12AV8QY,AZYMR3317SUFN,Submitted,Wed Nov 27 09:24:06 PST 2019,Wed Nov 27 09:24:16 PST 2019,Sat Nov 30 09:24:16 PST 2019,,,,10,100% (28/28),100% (28/28),100% (28/28),you get bored easily when with him or her .,you become dis interested easily when you are with him or her .,5 - Highly Similar,,
2721,3ACRLU860NESZHYIXKH2YCP2CEUBE9,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,30BUDKLTXDVSWKF2MCVQK9LWHH5E5P,A1O4AAQX2KCD3N,Submitted,Wed Nov 27 09:22:52 PST 2019,Wed Nov 27 09:23:18 PST 2019,Sat Nov 30 09:23:18 PST 2019,,,,26,100% (87/87),100% (87/87),100% (87/87),making love is like living a fantasy .,making love is similar to living in a fantasy .,3,,
2722,3ACRLU860NESZHYIXKH2YCP2CEUBE9,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3IO1LGZLK9X76N5PESJVK53A29J861,AR9D5722RS6OC,Submitted,Wed Nov 27 09:23:51 PST 2019,Wed Nov 27 09:23:58 PST 2019,Sat Nov 30 09:23:58 PST 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),making love is like living a fantasy .,making love is similar to living in a fantasy .,3,,
2723,3ACRLU860NESZHYIXKH2YCP2CEUBE9,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3T3IWE1XG6NJEPGXWZ8OH6GOGNEQT3,A1Q890R4148O5G,Submitted,Wed Nov 27 09:22:32 PST 2019,Wed Nov 27 09:22:42 PST 2019,Sat Nov 30 09:22:42 PST 2019,,,,10,100% (74/74),100% (74/74),100% (74/74),making love is like living a fantasy .,making love is similar to living in a fantasy .,5 - Highly Similar,,
2724,31MCUE39BKMLG0QWOMSKGWC212WG34,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3A4TN5196KIPFFFJRNQ4JIOJ1EKHCH,A1LDS7OIWQ150C,Submitted,Wed Nov 27 09:24:31 PST 2019,Wed Nov 27 09:36:58 PST 2019,Sat Nov 30 09:36:58 PST 2019,,,,747,100% (18/18),100% (18/18),100% (18/18),"i would not choose to be either of them ; however , if i was constr ained to choose , i would likely choose to be m ario or  vin die sel .","if i had to choose to be one of them , i would probably be m ario or  vin die sel .",4,,
2725,31MCUE39BKMLG0QWOMSKGWC212WG34,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EF8EXOTT1V1JI0BZQ45EZL7A9XJ1Y,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:24:12 PST 2019,Wed Nov 27 09:24:20 PST 2019,Sat Nov 30 09:24:20 PST 2019,,,,8,100% (247/247),100% (247/247),100% (247/247),"i would not choose to be either of them ; however , if i was constr ained to choose , i would likely choose to be m ario or  vin die sel .","if i had to choose to be one of them , i would probably be m ario or  vin die sel .",2,,
2726,31MCUE39BKMLG0QWOMSKGWC212WG34,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3Y5140Z9DXG85ZZ72AUV3UO50AEPIW,A2LKB11B1PALLY,Submitted,Wed Nov 27 09:24:48 PST 2019,Wed Nov 27 09:25:06 PST 2019,Sat Nov 30 09:25:06 PST 2019,,,,18,100% (2/2),100% (2/2),100% (2/2),"i would not choose to be either of them ; however , if i was constr ained to choose , i would likely choose to be m ario or  vin die sel .","if i had to choose to be one of them , i would probably be m ario or  vin die sel .",4,,
2727,3JMQI2OLFZ5P8K9F4FBRJP7BTR7NDH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3L2IS5HSFAIDB5IUGC6HI87LUQZUNC,A38WFH69NQ5WJG,Submitted,Wed Nov 27 09:23:28 PST 2019,Wed Nov 27 09:23:55 PST 2019,Sat Nov 30 09:23:55 PST 2019,,,,27,100% (1/1),100% (1/1),100% (1/1),"my breasts are too big , so no .",my breasts are too big .,4,,
2728,3JMQI2OLFZ5P8K9F4FBRJP7BTR7NDH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3NKQQ8O39Y54PTRHRISEM3VRGMXUDU,A9ZM1P6LBW79,Submitted,Wed Nov 27 09:23:23 PST 2019,Wed Nov 27 09:23:38 PST 2019,Sat Nov 30 09:23:38 PST 2019,,,,15,100% (22/22),100% (22/22),100% (22/22),"my breasts are too big , so no .",my breasts are too big .,5 - Highly Similar,,
2729,3JMQI2OLFZ5P8K9F4FBRJP7BTR7NDH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TAYZSBPLL81761X5ODXBJMZYYOS24,A27EMYMI2OKK6E,Submitted,Wed Nov 27 09:24:34 PST 2019,Wed Nov 27 09:24:41 PST 2019,Sat Nov 30 09:24:41 PST 2019,,,,7,100% (23/23),100% (23/23),100% (23/23),"my breasts are too big , so no .",my breasts are too big .,4,,
2730,3GVPRXWRPHUHDAXEGMVDEP1YLHAI73,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3K5TEWLKGVBLAJW3OM3U9MDNMYFVIN,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:24:47 PST 2019,Wed Nov 27 09:25:14 PST 2019,Sat Nov 30 09:25:14 PST 2019,,,,27,100% (17/17),100% (17/17),100% (17/17),there is no way that you are a product of me .,there is no possible way that you are my child .,5 - Highly Similar,,
2731,3GVPRXWRPHUHDAXEGMVDEP1YLHAI73,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TU5ZICBRD10G5O9T1XTQAK12AWQ8H,ACKF1WBCKVLY3,Submitted,Wed Nov 27 09:26:15 PST 2019,Wed Nov 27 09:26:20 PST 2019,Sat Nov 30 09:26:20 PST 2019,,,,5,100% (227/227),100% (227/227),100% (227/227),there is no way that you are a product of me .,there is no possible way that you are my child .,4,,
2732,3GVPRXWRPHUHDAXEGMVDEP1YLHAI73,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3V0Z7YWSIY0HZYI1ZJI2M666X2IV2C,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:24:42 PST 2019,Wed Nov 27 09:27:13 PST 2019,Sat Nov 30 09:27:13 PST 2019,,,,151,100% (143/143),100% (143/143),100% (143/143),there is no way that you are a product of me .,there is no possible way that you are my child .,3,,
2733,3H6W48L9F4POKBLJ1PT9F21R0MEPWO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3CFJTT4SXTQJZTV76O0E38XK0G87I7,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:24:29 PST 2019,Wed Nov 27 09:25:28 PST 2019,Sat Nov 30 09:25:28 PST 2019,,,,59,100% (204/204),100% (204/204),100% (204/204),there is no way to make someone fall in love with you .,no method exists for for cing a person to feel romantically towards you .,3,,
2734,3H6W48L9F4POKBLJ1PT9F21R0MEPWO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3S0TNUHWKTI6RWK4OFR9QBD2JV5D8X,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:23:21 PST 2019,Wed Nov 27 09:23:54 PST 2019,Sat Nov 30 09:23:54 PST 2019,,,,33,100% (143/143),100% (143/143),100% (143/143),there is no way to make someone fall in love with you .,no method exists for for cing a person to feel romantically towards you .,1 - Not Similar At All,,
2735,3H6W48L9F4POKBLJ1PT9F21R0MEPWO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3W92K5RLWUH9YV1OH2K0KD9IHCCV5G,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:29:08 PST 2019,Wed Nov 27 09:31:11 PST 2019,Sat Nov 30 09:31:11 PST 2019,,,,123,100% (31/31),100% (31/31),100% (31/31),there is no way to make someone fall in love with you .,no method exists for for cing a person to feel romantically towards you .,5 - Highly Similar,,
2736,3ZLW647WALVV16IPP77VESI1RJR328,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3I7DHKZYGN0K2YFYHNFW2R6WTILF59,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:24:30 PST 2019,Wed Nov 27 09:24:34 PST 2019,Sat Nov 30 09:24:34 PST 2019,,,,4,100% (328/328),100% (328/328),100% (328/328),are you and your spou ce still together ?,are you and your spouse still together ?,3,,
2737,3ZLW647WALVV16IPP77VESI1RJR328,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TYCR1GOTCJ4949JAMPAM8IBRDDLZP,A14UJPO621M1X0,Submitted,Wed Nov 27 09:21:52 PST 2019,Wed Nov 27 09:21:59 PST 2019,Sat Nov 30 09:21:59 PST 2019,,,,7,100% (109/109),100% (109/109),100% (109/109),are you and your spou ce still together ?,are you and your spouse still together ?,5 - Highly Similar,,
2738,3ZLW647WALVV16IPP77VESI1RJR328,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3UN61F00HWPH5OK78IFQJGKFW6W5RU,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:24:00 PST 2019,Wed Nov 27 09:24:12 PST 2019,Sat Nov 30 09:24:12 PST 2019,,,,12,100% (66/66),100% (66/66),100% (66/66),are you and your spou ce still together ?,are you and your spouse still together ?,5 - Highly Similar,,
