,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
2859,3XUSYT70IT1MNOH8399T8DBYLYYD0Y,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,37WLF8U1WPQR1O7QNHGYAAC1X9M6KR,A1MWYS9YMR5MGQ,Submitted,Wed Nov 27 09:36:12 PST 2019,Wed Nov 27 09:36:42 PST 2019,Sat Nov 30 09:36:42 PST 2019,,,,30,100% (2/2),100% (2/2),100% (2/2),you know lyrics for songs from movies ?,such as the song lyrics that are written for movies .,5 - Highly Similar,,
2860,3XUSYT70IT1MNOH8399T8DBYLYYD0Y,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3L70J4KAZGMKAKDJLDBNM2JX9JGDAC,A1K31OBX0MZU1N,Submitted,Wed Nov 27 09:38:42 PST 2019,Wed Nov 27 09:39:01 PST 2019,Sat Nov 30 09:39:01 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),you know lyrics for songs from movies ?,such as the song lyrics that are written for movies .,2,,
2861,3XUSYT70IT1MNOH8399T8DBYLYYD0Y,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QILPRALQ5VFD8BHD95CMGPWXZG8NJ,A199N1JFVRLD4F,Submitted,Wed Nov 27 09:35:47 PST 2019,Wed Nov 27 09:36:06 PST 2019,Sat Nov 30 09:36:06 PST 2019,,,,19,100% (2/2),100% (2/2),100% (2/2),you know lyrics for songs from movies ?,such as the song lyrics that are written for movies .,4,,
2862,3SX4X51T8099SY6FLKK28DZAYYHAOJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,38F71OA9GTWIA5049MWIJTHIFDKFM8,A1P622HXQAJ990,Submitted,Wed Nov 27 09:36:56 PST 2019,Wed Nov 27 09:37:02 PST 2019,Sat Nov 30 09:37:02 PST 2019,,,,6,100% (1/1),100% (1/1),100% (1/1),what ' s a unique gift to give my brother in law,anything meaningful i can give my brother in law for his birthday ?,5 - Highly Similar,,
2863,3SX4X51T8099SY6FLKK28DZAYYHAOJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3OCHAWUVGOK4K3RMO4POANPLUG6XK3,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 17:24:39 PST 2019,Wed Nov 27 17:29:55 PST 2019,Sat Nov 30 17:29:55 PST 2019,,,,316,100% (120/120),100% (120/120),100% (120/120),what ' s a unique gift to give my brother in law,anything meaningful i can give my brother in law for his birthday ?,2,,
2864,3SX4X51T8099SY6FLKK28DZAYYHAOJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QUO65DNQUOVTQI6HR6UXX7QK0FOUW,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:39:10 PST 2019,Wed Nov 27 09:42:54 PST 2019,Sat Nov 30 09:42:54 PST 2019,,,,224,100% (157/157),100% (157/157),100% (157/157),what ' s a unique gift to give my brother in law,anything meaningful i can give my brother in law for his birthday ?,4,,
2865,3O4VWC1GEW6V72GXWSDND94ITUF3JX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,32VNZTT0A74Z95G7UDWGEOE1WAFR4P,A3JC5R5HMP1XSA,Submitted,Wed Nov 27 09:44:23 PST 2019,Wed Nov 27 10:09:21 PST 2019,Sat Nov 30 10:09:21 PST 2019,,,,1498,100% (45/45),100% (45/45),100% (45/45),be open minded,be a little open minded,4,,
2866,3O4VWC1GEW6V72GXWSDND94ITUF3JX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,33PPO7FECVFZG2WHX130307GMROIDO,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:42:15 PST 2019,Wed Nov 27 09:42:26 PST 2019,Sat Nov 30 09:42:26 PST 2019,,,,11,100% (19/19),100% (19/19),100% (19/19),be open minded,be a little open minded,4,,
2867,3O4VWC1GEW6V72GXWSDND94ITUF3JX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PXX5PX6LXYRVNFZ7HKHRCVX6Y7BA6,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:42:27 PST 2019,Wed Nov 27 09:42:34 PST 2019,Sat Nov 30 09:42:34 PST 2019,,,,7,100% (132/132),100% (132/132),100% (132/132),be open minded,be a little open minded,1 - Not Similar At All,,
2868,3R5LWXWHR08XWYXA8BZ8NC168XYXGM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,31LM9EDVOLS4XP704D23B6YADAFJNJ,AO2WNSGOXAX52,Submitted,Wed Nov 27 09:42:37 PST 2019,Wed Nov 27 09:43:00 PST 2019,Sat Nov 30 09:43:00 PST 2019,,,,23,100% (91/91),100% (91/91),100% (91/91),"i know it sucks sometimes , but it ' ll happen when it ' s s ' posed to","it ' s so sad , but you have to believe that it will happen when the time is right .",1 - Not Similar At All,,
2869,3R5LWXWHR08XWYXA8BZ8NC168XYXGM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,35USIKEBNRGS9USTKU8E22T5R4TN6F,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:39:51 PST 2019,Wed Nov 27 09:39:56 PST 2019,Sat Nov 30 09:39:56 PST 2019,,,,5,100% (61/61),100% (61/61),100% (61/61),"i know it sucks sometimes , but it ' ll happen when it ' s s ' posed to","it ' s so sad , but you have to believe that it will happen when the time is right .",5 - Highly Similar,,
2870,3R5LWXWHR08XWYXA8BZ8NC168XYXGM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WS1NTTKEYCL7RTXKH9KLWA5CALF0Z,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:39:38 PST 2019,Wed Nov 27 09:39:45 PST 2019,Sat Nov 30 09:39:45 PST 2019,,,,7,100% (79/79),100% (79/79),100% (79/79),"i know it sucks sometimes , but it ' ll happen when it ' s s ' posed to","it ' s so sad , but you have to believe that it will happen when the time is right .",5 - Highly Similar,,
2871,3T6EIBTM9LOKQUCEB1FK7IF59HDAAK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,36DSNE9QZ5YMFA7C5S2GQVYF3KFJOT,AI521GBL3HJSC,Submitted,Wed Nov 27 09:36:08 PST 2019,Wed Nov 27 09:36:16 PST 2019,Sat Nov 30 09:36:16 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),"i enjoy ' r una way ' by de l sh ann on , or ' n um tears . '",n um tears or run away by de l sh ann on are like able,4,,
2872,3T6EIBTM9LOKQUCEB1FK7IF59HDAAK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,374TNBHA8BVFVBFR65VNPN83VPEQYA,ACB2YU5F07TX0,Submitted,Wed Nov 27 09:47:03 PST 2019,Wed Nov 27 09:47:09 PST 2019,Sat Nov 30 09:47:09 PST 2019,,,,6,100% (38/38),100% (38/38),100% (38/38),"i enjoy ' r una way ' by de l sh ann on , or ' n um tears . '",n um tears or run away by de l sh ann on are like able,3,,
2873,3T6EIBTM9LOKQUCEB1FK7IF59HDAAK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3R6BYFZZP7CT4HZ8NTYRUAXGMH2XF8,A2QM59PHRH71U2,Submitted,Wed Nov 27 09:35:17 PST 2019,Wed Nov 27 09:35:30 PST 2019,Sat Nov 30 09:35:30 PST 2019,,,,13,100% (9/9),100% (9/9),100% (9/9),"i enjoy ' r una way ' by de l sh ann on , or ' n um tears . '",n um tears or run away by de l sh ann on are like able,1 - Not Similar At All,,
2874,3087LXLJ6MGJL8V4UF4JWDEJXBEF0B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,32KTQ2V7RDF99V9R60WQ9XV7CFOM9M,A14UJPO621M1X0,Submitted,Wed Nov 27 09:35:47 PST 2019,Wed Nov 27 09:35:57 PST 2019,Sat Nov 30 09:35:57 PST 2019,,,,10,100% (140/140),100% (140/140),100% (140/140),am i crazy or is this normal ?,am i over - the - top on this ?,4,,
2875,3087LXLJ6MGJL8V4UF4JWDEJXBEF0B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PWWM24LHSYJOMMORQ7SUSMYM4T82W,ABBMKMTKDC065,Submitted,Wed Nov 27 09:40:53 PST 2019,Wed Nov 27 09:41:04 PST 2019,Sat Nov 30 09:41:04 PST 2019,,,,11,100% (90/90),100% (90/90),100% (90/90),am i crazy or is this normal ?,am i over - the - top on this ?,3,,
2876,3087LXLJ6MGJL8V4UF4JWDEJXBEF0B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WZ36BJEV3GWAJE8DHBYMHLPUNOTB5,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:37:21 PST 2019,Wed Nov 27 09:37:46 PST 2019,Sat Nov 30 09:37:46 PST 2019,,,,25,100% (1/1),100% (1/1),100% (1/1),am i crazy or is this normal ?,am i over - the - top on this ?,5 - Highly Similar,,
2877,3SMIWMMK6151CGTFIBS3P8OQ837UWQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TXWC2NHNZQC7QMWQXSCL6UD446S94,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:35:24 PST 2019,Wed Nov 27 09:35:29 PST 2019,Sat Nov 30 09:35:29 PST 2019,,,,5,100% (206/206),100% (206/206),100% (206/206),"there no better way than tell him frankly , but tend ly , sweet ly ...",tell him the right way which is in a tend er way .,2,,
2878,3SMIWMMK6151CGTFIBS3P8OQ837UWQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WQQ9FUS6AUDCZMKAJ03VLP2GA38BV,A168NGIUW93RV5,Submitted,Wed Nov 27 09:36:51 PST 2019,Wed Nov 27 09:37:40 PST 2019,Sat Nov 30 09:37:40 PST 2019,,,,49,100% (129/129),100% (129/129),100% (129/129),"there no better way than tell him frankly , but tend ly , sweet ly ...",tell him the right way which is in a tend er way .,3,,
2879,3SMIWMMK6151CGTFIBS3P8OQ837UWQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3X1FV8S5JXR7ESQ8YY3ROA077LWGVP,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:37:27 PST 2019,Wed Nov 27 09:42:45 PST 2019,Sat Nov 30 09:42:45 PST 2019,,,,318,100% (161/161),100% (161/161),100% (161/161),"there no better way than tell him frankly , but tend ly , sweet ly ...",tell him the right way which is in a tend er way .,3,,
2880,3ZURAPD288NJSXGMQY8JAIXT23KF1E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,32RIADZISS4BAKGK92WL4YJXICU4SM,A2V7RTBYCIY1CC,Submitted,Wed Nov 27 09:38:06 PST 2019,Wed Nov 27 09:42:32 PST 2019,Sat Nov 30 09:42:32 PST 2019,,,,266,100% (2/2),100% (2/2),100% (2/2),"dude you ' ve never talked to her , how can you love her","get yourself together , how can you love someone you don ' t want to talk to ? ! ? !",1 - Not Similar At All,,
2881,3ZURAPD288NJSXGMQY8JAIXT23KF1E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3IUZPWIU1O7PV3MWEZT284BELBGWKJ,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:39:35 PST 2019,Wed Nov 27 09:39:39 PST 2019,Sat Nov 30 09:39:39 PST 2019,,,,4,100% (3/3),100% (3/3),100% (3/3),"dude you ' ve never talked to her , how can you love her","get yourself together , how can you love someone you don ' t want to talk to ? ! ? !",3,,
2882,3ZURAPD288NJSXGMQY8JAIXT23KF1E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TXMY6UCAEO2S8EMADDYSWGKS1OQCU,A3P04JZJNOYILR,Submitted,Wed Nov 27 09:35:41 PST 2019,Wed Nov 27 09:42:16 PST 2019,Sat Nov 30 09:42:16 PST 2019,,,,395,100% (4/4),100% (4/4),100% (4/4),"dude you ' ve never talked to her , how can you love her","get yourself together , how can you love someone you don ' t want to talk to ? ! ? !",2,,
2883,3BAWBGQGYLZMZGHEFTUWTERSTJ7V7E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,31N2WW6R9RQHOJSU34R3NU8CFM4F3T,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:38:10 PST 2019,Wed Nov 27 09:38:29 PST 2019,Sat Nov 30 09:38:29 PST 2019,,,,19,100% (206/206),100% (206/206),100% (206/206),they don t want to be your friend anymore ?,"they no longer want to be your friend , correct ?",1 - Not Similar At All,,
2884,3BAWBGQGYLZMZGHEFTUWTERSTJ7V7E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3AAJC4I4FGSYEELJ71DX6T5JNOKJZX,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 09:38:57 PST 2019,Wed Nov 27 09:39:03 PST 2019,Sat Nov 30 09:39:03 PST 2019,,,,6,100% (118/118),100% (118/118),100% (118/118),they don t want to be your friend anymore ?,"they no longer want to be your friend , correct ?",5 - Highly Similar,,
2885,3BAWBGQGYLZMZGHEFTUWTERSTJ7V7E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3IGI0VL647KIY0YXKQU8J2FWC4KNO1,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:35:41 PST 2019,Wed Nov 27 09:35:54 PST 2019,Sat Nov 30 09:35:54 PST 2019,,,,13,100% (367/367),100% (367/367),100% (367/367),they don t want to be your friend anymore ?,"they no longer want to be your friend , correct ?",3,,
2886,3OWZNK3RYLPF00V84R3W11814WD2UH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3483FV8BEEJWK830YBAUAEQ7G90261,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:36:26 PST 2019,Wed Nov 27 09:37:21 PST 2019,Sat Nov 30 09:37:21 PST 2019,,,,55,100% (176/176),100% (176/176),100% (176/176),"oh yes , the trick as s ho e ' s never had a chance .",they had no chance,2,,
2887,3OWZNK3RYLPF00V84R3W11814WD2UH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3RJSC4XJ10UT5U08E5WBZKJSNG8507,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:40:43 PST 2019,Wed Nov 27 09:41:01 PST 2019,Sat Nov 30 09:41:01 PST 2019,,,,18,100% (1/1),100% (1/1),100% (1/1),"oh yes , the trick as s ho e ' s never had a chance .",they had no chance,3,,
2888,3OWZNK3RYLPF00V84R3W11814WD2UH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TEM0PF1Q5XO97F1TBEUXW7K0X50D9,A2SN4E7PX1NCLY,Submitted,Wed Nov 27 09:39:43 PST 2019,Wed Nov 27 09:40:05 PST 2019,Sat Nov 30 09:40:05 PST 2019,,,,22,100% (24/24),100% (24/24),100% (24/24),"oh yes , the trick as s ho e ' s never had a chance .",they had no chance,1 - Not Similar At All,,
2889,3K3IX1W4S6RRDYIG0KXHXD4083DAP0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,30MVJZJNHMDJ8N3633JYT53Q8LU9J6,A38WFH69NQ5WJG,Submitted,Wed Nov 27 09:36:31 PST 2019,Wed Nov 27 09:36:54 PST 2019,Sat Nov 30 09:36:54 PST 2019,,,,23,100% (1/1),100% (1/1),100% (1/1),just tell them . . . it ' s the only way ! !,the best way is to tell them .,5 - Highly Similar,,
2890,3K3IX1W4S6RRDYIG0KXHXD4083DAP0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3AMYWKA6YBMARFS5L98RHRTAHEX6OC,A2QM59PHRH71U2,Submitted,Wed Nov 27 09:37:43 PST 2019,Wed Nov 27 09:37:56 PST 2019,Sat Nov 30 09:37:56 PST 2019,,,,13,100% (9/9),100% (9/9),100% (9/9),just tell them . . . it ' s the only way ! !,the best way is to tell them .,3,,
2891,3K3IX1W4S6RRDYIG0KXHXD4083DAP0,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QAVNHZ3EM438W1BYU9B5FR2ISILA0,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:38:40 PST 2019,Wed Nov 27 09:38:45 PST 2019,Sat Nov 30 09:38:45 PST 2019,,,,5,100% (132/132),100% (132/132),100% (132/132),just tell them . . . it ' s the only way ! !,the best way is to tell them .,1 - Not Similar At All,,
2892,3CVDZS288H0GOM2BJKRHUALW0EFFMM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,37U1UTWH9VM0S6396GMTV0U6YWAR8V,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:42:58 PST 2019,Wed Nov 27 09:43:14 PST 2019,Sat Nov 30 09:43:14 PST 2019,,,,16,100% (176/176),100% (176/176),100% (176/176),"life is great , that is the answer !","life ' s super , that the solution  !",2,,
2893,3CVDZS288H0GOM2BJKRHUALW0EFFMM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3DPNQGW4LLF6NMIN2PTI3TN50NZ644,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:40:53 PST 2019,Wed Nov 27 09:41:01 PST 2019,Sat Nov 30 09:41:01 PST 2019,,,,8,100% (268/268),100% (268/268),100% (268/268),"life is great , that is the answer !","life ' s super , that the solution  !",3,,
2894,3CVDZS288H0GOM2BJKRHUALW0EFFMM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3YMU66OBIN82WRVOT9MN999YZ6LGHZ,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:37:18 PST 2019,Wed Nov 27 09:47:02 PST 2019,Sat Nov 30 09:47:02 PST 2019,,,,584,100% (120/120),100% (120/120),100% (120/120),"life is great , that is the answer !","life ' s super , that the solution  !",2,,
2895,35A1YQPVFEG2Q6JVSTGGG5N2UBH5ID,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ERMJ6L4DYS5VCLYR3Y6V141HP0M7A,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:35:46 PST 2019,Wed Nov 27 09:35:54 PST 2019,Sat Nov 30 09:35:54 PST 2019,,,,8,100% (1/1),100% (1/1),100% (1/1),need n um pounds brick ?,do you got n um pounds of bricks,4,,
2896,35A1YQPVFEG2Q6JVSTGGG5N2UBH5ID,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3OWEPKL089CBDU6Y34D68GT1MFC7NX,A1P622HXQAJ990,Submitted,Wed Nov 27 09:38:10 PST 2019,Wed Nov 27 09:38:17 PST 2019,Sat Nov 30 09:38:17 PST 2019,,,,7,100% (1/1),100% (1/1),100% (1/1),need n um pounds brick ?,do you got n um pounds of bricks,3,,
2897,35A1YQPVFEG2Q6JVSTGGG5N2UBH5ID,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PIWWX1FJJ68EZGFPFABIZHT4Q7JJC,A1LDS7OIWQ150C,Submitted,Wed Nov 27 09:38:50 PST 2019,Wed Nov 27 09:51:11 PST 2019,Sat Nov 30 09:51:11 PST 2019,,,,741,100% (20/20),100% (20/20),100% (20/20),need n um pounds brick ?,do you got n um pounds of bricks,4,,
2898,3EFNPKWBMSOO5WFBAK3HV4PMUL930Q,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3EQHHY4HQSSQGYBTS7LEKC68UXTG5H,A1NRZ7O1TEJB1V,Submitted,Wed Nov 27 09:35:41 PST 2019,Wed Nov 27 09:38:13 PST 2019,Sat Nov 30 09:38:13 PST 2019,,,,152,100% (169/169),100% (169/169),100% (169/169),pick up lines are t acky . . j ust be yourself and comp la ment her alot . . wo men like that,"don t use corn ey pick up lines , just be yourself . and tell her she looks nice , she ' ll like that",4,,
2899,3EFNPKWBMSOO5WFBAK3HV4PMUL930Q,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3J2UYBXQQLCPOY0MJO6GRQXSJBH06G,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:37:58 PST 2019,Wed Nov 27 09:38:34 PST 2019,Sat Nov 30 09:38:34 PST 2019,,,,36,100% (1/1),100% (1/1),100% (1/1),pick up lines are t acky . . j ust be yourself and comp la ment her alot . . wo men like that,"don t use corn ey pick up lines , just be yourself . and tell her she looks nice , she ' ll like that",5 - Highly Similar,,
2900,3EFNPKWBMSOO5WFBAK3HV4PMUL930Q,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QIYRE09Y3HX28RWEOWX762OJTF1NX,ABBMKMTKDC065,Submitted,Wed Nov 27 09:41:32 PST 2019,Wed Nov 27 09:41:49 PST 2019,Sat Nov 30 09:41:49 PST 2019,,,,17,100% (90/90),100% (90/90),100% (90/90),pick up lines are t acky . . j ust be yourself and comp la ment her alot . . wo men like that,"don t use corn ey pick up lines , just be yourself . and tell her she looks nice , she ' ll like that",2,,
